time,open,high,low,close,volume
2010/05/17 00:00:00:000000,122.9,123.44,121.64,121.65,447753.0
2010/05/18 00:00:00:000000,121.19,122.62,120.82,121.8,237128.0
2010/05/19 00:00:00:000000,120.49,120.6,118.4,118.91,314107.0
2010/05/20 00:00:00:000000,118.43,119.21,117.51,118.05,489906.0
2010/05/21 00:00:00:000000,117.3,118.46,116.78,117.44,413827.0
2010/05/24 00:00:00:000000,118.62,119.39,118.32,119.11,265189.0
2010/05/25 00:00:00:000000,119.41,119.76,119.1,119.59,150832.0
2010/05/26 00:00:00:000000,120.9,121.38,120.68,120.8,179460.0
2010/05/27 00:00:00:000000,120.48,121.31,120.47,121.0,123126.0
2010/06/01 00:00:00:000000,122.21,122.51,121.97,122.22,111801.0
2010/06/02 00:00:00:000000,121.7,122.17,121.05,122.03,278741.0
2010/06/03 00:00:00:000000,121.49,121.68,119.79,120.24,167876.0
2010/06/04 00:00:00:000000,120.25,121.68,119.47,121.41,223149.0
2010/06/07 00:00:00:000000,121.03,124.13,120.96,123.78,164355.0
2010/06/08 00:00:00:000000,123.95,124.79,123.06,123.36,159163.0
2010/06/09 00:00:00:000000,122.8,123.3,121.9,122.92,128111.0
2010/06/10 00:00:00:000000,121.67,122.33,121.17,121.29,115309.0
2010/06/11 00:00:00:000000,122.22,122.72,121.67,122.38,92108.0
2010/06/14 00:00:00:000000,121.96,122.42,121.3,121.95,74811.0
2010/06/15 00:00:00:000000,122.04,123.33,121.86,123.29,48501.0
2010/06/16 00:00:00:000000,123.0,123.14,122.37,122.74,79013.0
2010/06/17 00:00:00:000000,123.94,124.77,123.87,124.21,155977.0
2010/06/18 00:00:00:000000,125.45,125.87,125.2,125.2,163323.0
2010/06/21 00:00:00:000000,125.47,125.47,122.7,122.8,230988.0
2010/06/22 00:00:00:000000,123.47,123.88,123.25,123.78,96059.0
2010/06/23 00:00:00:000000,123.19,123.35,122.11,123.32,132627.0
2010/06/24 00:00:00:000000,123.05,124.49,122.97,123.59,159860.0
2010/06/25 00:00:00:000000,125.11,125.4,124.86,125.06,134085.0
2010/06/28 00:00:00:000000,125.16,125.9,123.18,123.45,143642.0
2010/06/29 00:00:00:000000,123.41,124.15,122.42,123.56,233858.0
2010/06/30 00:00:00:000000,123.41,124.42,123.26,123.97,92081.0
2010/07/01 00:00:00:000000,123.27,123.27,119.22,119.34,540603.0
2010/07/06 00:00:00:000000,119.96,119.98,118.54,118.81,352222.0
2010/07/07 00:00:00:000000,118.84,120.02,118.77,120.02,112202.0
2010/07/08 00:00:00:000000,119.65,119.65,118.34,119.47,167614.0
2010/07/09 00:00:00:000000,120.43,120.98,120.43,120.65,70820.0
2010/07/12 00:00:00:000000,120.12,120.42,119.3,119.62,75721.0
2010/07/13 00:00:00:000000,121.29,121.35,120.66,120.66,51271.0
2010/07/14 00:00:00:000000,120.48,121.4,119.88,120.55,87186.0
2010/07/15 00:00:00:000000,120.93,120.96,120.06,120.53,77585.0
2010/07/16 00:00:00:000000,118.96,119.02,118.24,118.89,151812.0
2010/07/19 00:00:00:000000,117.81,118.01,117.36,118.01,110719.0
2010/07/20 00:00:00:000000,117.95,119.0,117.8,118.79,44822.0
2010/07/21 00:00:00:000000,119.03,119.24,117.97,118.11,69928.0
2010/07/22 00:00:00:000000,118.29,119.72,118.29,119.09,70284.0
2010/07/23 00:00:00:000000,119.41,119.7,118.04,118.32,45790.0
2010/07/26 00:00:00:000000,118.61,118.7,117.54,117.74,134021.0
2010/07/27 00:00:00:000000,117.11,117.18,115.41,115.68,186955.0
2010/07/28 00:00:00:000000,115.66,116.1,115.28,115.93,307995.0
2010/07/29 00:00:00:000000,115.75,116.51,115.6,116.48,48171.0
2010/07/30 00:00:00:000000,116.57,117.9,116.32,117.7,165536.0
2010/08/02 00:00:00:000000,118.37,118.58,117.47,117.77,48780.0
2010/08/03 00:00:00:000000,118.13,118.6,118.13,118.28,37056.0
2010/08/04 00:00:00:000000,119.72,119.89,118.91,118.96,58601.0
2010/08/05 00:00:00:000000,119.29,119.36,118.63,119.25,73277.0
2010/08/06 00:00:00:000000,120.28,120.68,119.89,120.11,74987.0
2010/08/09 00:00:00:000000,120.06,120.09,119.55,119.73,21506.0
2010/08/10 00:00:00:000000,118.85,120.36,118.7,120.02,74019.0
2010/08/11 00:00:00:000000,119.97,120.22,118.83,119.6,1745369.0
2010/08/12 00:00:00:000000,120.88,121.13,120.74,121.0,594617.0
2010/08/13 00:00:00:000000,121.13,121.14,120.66,121.05,242660.0
2010/08/16 00:00:00:000000,122.01,122.13,121.77,122.0,244986.0
2010/08/17 00:00:00:000000,122.08,122.27,121.91,122.05,102482.0
2010/08/18 00:00:00:000000,121.56,122.83,121.33,122.55,208133.0
2010/08/19 00:00:00:000000,122.98,123.29,122.48,122.72,75268.0
2010/08/20 00:00:00:000000,122.24,122.39,121.77,122.32,68742.0
2010/08/23 00:00:00:000000,122.24,122.38,121.77,122.12,68211.0
2010/08/24 00:00:00:000000,121.05,123.11,121.0,122.69,164387.0
2010/08/25 00:00:00:000000,123.47,123.7,123.02,123.7,158475.0
2010/08/26 00:00:00:000000,123.45,123.56,122.95,123.31,109815.0
2010/08/27 00:00:00:000000,123.57,123.79,122.75,123.36,81172.0
2010/08/30 00:00:00:000000,123.23,123.39,122.95,123.28,59280.0
2010/08/31 00:00:00:000000,124.13,124.53,123.83,124.48,194213.0
2010/09/01 00:00:00:000000,124.54,124.54,123.84,124.07,62729.0
2010/09/02 00:00:00:000000,124.79,124.83,124.29,124.67,93737.0
2010/09/07 00:00:00:000000,125.31,125.43,125.04,125.05,298673.0
2010/09/08 00:00:00:000000,125.25,125.69,125.0,125.15,471467.0
2010/09/09 00:00:00:000000,124.81,125.2,123.8,123.95,142500.0
2010/09/10 00:00:00:000000,123.81,124.65,123.81,124.11,183760.0
2010/09/13 00:00:00:000000,124.01,124.4,123.8,123.98,141985.0
2010/09/14 00:00:00:000000,125.29,126.98,125.27,126.42,206116.0
2010/09/15 00:00:00:000000,126.39,126.68,125.91,126.31,328364.0
2010/09/16 00:00:00:000000,126.98,127.18,126.62,127.04,190417.0
2010/09/17 00:00:00:000000,127.46,127.46,126.7,126.97,121941.0
2010/09/20 00:00:00:000000,127.5,127.88,127.24,127.28,154334.0
2010/09/21 00:00:00:000000,127.21,128.59,126.66,128.42,147611.0
2010/09/22 00:00:00:000000,129.01,129.07,128.16,128.66,69379.0
2010/09/23 00:00:00:000000,128.65,129.06,128.32,128.75,96820.0
2010/09/24 00:00:00:000000,129.34,129.43,128.78,129.13,47180.0
2010/09/27 00:00:00:000000,129.37,129.37,129.0,129.2,42051.0
2010/09/28 00:00:00:000000,128.93,130.48,128.56,130.37,159869.0
2010/09/29 00:00:00:000000,130.38,130.66,130.04,130.45,95524.0
2010/09/30 00:00:00:000000,130.65,130.71,129.1,130.35,97340.0
2010/10/01 00:00:00:000000,131.21,131.57,130.99,131.42,68185.0
2010/10/04 00:00:00:000000,131.02,131.11,130.76,130.98,41307.0
2010/10/05 00:00:00:000000,132.68,133.65,132.43,133.55,155992.0
2010/10/06 00:00:00:000000,134.05,134.37,133.91,134.36,67302.0
2010/10/07 00:00:00:000000,135.21,135.21,132.05,132.87,292618.0
2010/10/08 00:00:00:000000,133.36,134.4,133.01,134.2,119951.0
2010/10/11 00:00:00:000000,133.84,134.85,133.6,134.85,141539.0
2010/10/12 00:00:00:000000,134.58,134.77,133.93,134.5,90258.0
2010/10/13 00:00:00:000000,135.33,136.8,135.26,136.69,130571.0
2010/10/14 00:00:00:000000,136.68,137.45,136.53,137.4,79666.0
2010/10/15 00:00:00:000000,136.87,137.05,135.67,136.3,110393.0
2010/10/18 00:00:00:000000,136.02,136.92,135.76,136.82,41430.0
2010/10/19 00:00:00:000000,133.01,134.09,132.25,132.65,272881.0
2010/10/20 00:00:00:000000,132.91,134.19,132.87,133.89,79166.0
2010/10/21 00:00:00:000000,133.57,134.13,131.25,131.95,170698.0
2010/10/22 00:00:00:000000,131.93,132.25,131.49,132.23,63548.0
2010/10/25 00:00:00:000000,133.75,133.89,132.78,133.41,88076.0
2010/10/26 00:00:00:000000,132.51,133.67,132.33,133.43,52096.0
2010/10/27 00:00:00:000000,132.45,132.48,131.31,131.98,79852.0
2010/10/28 00:00:00:000000,132.87,133.98,132.38,133.78,109053.0
2010/10/29 00:00:00:000000,134.05,135.32,133.65,135.19,102478.0
2010/11/01 00:00:00:000000,135.42,135.58,134.35,134.47,65069.0
2010/11/02 00:00:00:000000,135.0,135.13,134.5,135.03,49501.0
2010/11/03 00:00:00:000000,134.86,135.06,132.0,134.18,404360.0
2010/11/04 00:00:00:000000,137.34,138.69,136.85,138.55,160061.0
2010/11/05 00:00:00:000000,137.77,139.21,137.65,138.97,140370.0
2010/11/08 00:00:00:000000,138.57,140.4,138.16,140.4,201736.0
2010/11/09 00:00:00:000000,141.42,141.83,137.67,138.31,295511.0
2010/11/10 00:00:00:000000,139.71,139.94,137.84,139.89,163718.0
2010/11/11 00:00:00:000000,140.3,140.39,139.27,140.3,75098.0
2010/11/12 00:00:00:000000,138.56,138.92,135.4,136.28,245386.0
2010/11/15 00:00:00:000000,136.58,137.06,134.95,134.97,84311.0
2010/11/16 00:00:00:000000,134.81,134.91,132.36,133.51,167405.0
2010/11/17 00:00:00:000000,133.27,133.88,132.66,132.91,87405.0
2010/11/18 00:00:00:000000,134.41,135.35,134.12,134.65,125134.0
2010/11/19 00:00:00:000000,134.03,134.85,133.57,134.75,60674.0
2010/11/22 00:00:00:000000,134.71,136.17,134.39,136.05,87368.0
2010/11/23 00:00:00:000000,136.22,137.67,136.07,136.92,82841.0
2010/11/26 00:00:00:000000,134.98,135.44,134.56,135.42,33418.0
2010/11/29 00:00:00:000000,135.78,136.35,135.04,136.13,144288.0
2010/11/30 00:00:00:000000,137.81,138.37,137.49,137.97,112987.0
2010/12/01 00:00:00:000000,138.37,138.71,137.64,138.1,98703.0
2010/12/02 00:00:00:000000,138.29,139.17,137.81,137.81,53857.0
2010/12/03 00:00:00:000000,139.24,140.78,139.22,140.77,88695.0
2010/12/06 00:00:00:000000,140.85,142.13,140.42,141.85,143140.0
2010/12/07 00:00:00:000000,142.18,142.23,139.13,139.13,165003.0
2010/12/08 00:00:00:000000,138.59,138.92,136.52,137.41,189478.0
2010/12/09 00:00:00:000000,138.31,138.78,137.56,137.95,121787.0
2010/12/10 00:00:00:000000,137.55,138.04,136.61,138.01,164774.0
2010/12/13 00:00:00:000000,138.85,139.22,138.53,138.71,64328.0
2010/12/14 00:00:00:000000,138.87,139.84,138.49,138.8,98914.0
2010/12/15 00:00:00:000000,137.95,138.52,137.31,137.48,62546.0
2010/12/16 00:00:00:000000,136.78,136.83,135.54,136.4,199720.0
2010/12/17 00:00:00:000000,136.58,137.2,135.8,136.81,57625.0
2010/12/20 00:00:00:000000,137.78,138.03,136.99,137.69,49454.0
2010/12/21 00:00:00:000000,137.82,138.19,137.4,137.86,62450.0
2010/12/22 00:00:00:000000,138.22,138.28,137.61,137.64,53209.0
2010/12/27 00:00:00:000000,137.59,137.65,137.18,137.63,29239.0
2010/12/28 00:00:00:000000,139.49,139.97,139.28,139.89,80742.0
2010/12/29 00:00:00:000000,140.05,140.66,139.89,140.35,75145.0
2010/12/30 00:00:00:000000,140.26,140.33,139.59,139.72,35357.0
2010/12/31 00:00:00:000000,140.47,141.44,140.42,141.39,62301.0
2011/01/03 00:00:00:000000,141.38,141.64,140.59,140.63,110101.0
2011/01/04 00:00:00:000000,138.87,138.9,136.76,137.35,186129.0
2011/01/05 00:00:00:000000,136.05,137.19,135.68,136.98,108146.0
2011/01/06 00:00:00:000000,136.6,136.95,135.77,136.45,94678.0
2011/01/07 00:00:00:000000,135.94,137.18,135.74,136.19,92104.0
2011/01/10 00:00:00:000000,136.47,136.79,135.81,136.78,50009.0
2011/01/11 00:00:00:000000,137.38,137.76,136.58,137.47,90940.0
2011/01/12 00:00:00:000000,137.39,138.15,136.99,138.07,54797.0
2011/01/13 00:00:00:000000,138.32,138.32,136.26,136.58,122858.0
2011/01/18 00:00:00:000000,136.25,136.57,135.82,135.99,58620.0
2011/01/19 00:00:00:000000,136.96,137.0,135.98,136.26,54362.0
2011/01/20 00:00:00:000000,134.29,134.59,133.64,133.68,149626.0
2011/01/21 00:00:00:000000,133.27,133.95,133.05,133.51,109200.0
2011/01/24 00:00:00:000000,133.51,134.12,132.65,132.82,148423.0
2011/01/25 00:00:00:000000,132.12,132.72,131.62,132.6,97671.0
2011/01/26 00:00:00:000000,132.32,133.67,131.8,133.66,159762.0
2011/01/27 00:00:00:000000,132.82,132.93,130.3,130.4,423251.0
2011/01/28 00:00:00:000000,130.42,133.95,130.42,132.71,303472.0
2011/01/31 00:00:00:000000,131.8,132.98,131.79,132.36,85977.0
2011/02/01 00:00:00:000000,133.04,133.57,131.83,133.32,134534.0
2011/02/02 00:00:00:000000,132.89,133.03,132.0,132.94,18715.0
2011/02/03 00:00:00:000000,132.59,134.83,131.8,134.75,67631.0
