time,open,high,low,close,volume
2006/10/27 00:00:00:000000,93.0,94.3,92.5,92.6,277000.0
2006/10/30 00:00:00:000000,92.5,93.0,92.0,92.0,328000.0
2006/10/31 00:00:00:000000,92.9,92.9,92.2,92.6,112000.0
2006/11/01 00:00:00:000000,92.6,94.8,92.5,94.1,369000.0
2006/11/02 00:00:00:000000,94.1,95.7,93.7,95.5,868000.0
2006/11/03 00:00:00:000000,96.0,98.3,96.0,98.2,971000.0
2006/11/06 00:00:00:000000,98.0,98.1,96.3,96.5,534000.0
2006/11/07 00:00:00:000000,96.8,97.0,96.0,96.0,154000.0
2006/11/08 00:00:00:000000,96.0,98.5,96.0,98.5,413000.0
2006/11/09 00:00:00:000000,98.5,98.5,96.5,98.0,198000.0
2006/11/10 00:00:00:000000,98.0,98.0,95.1,95.6,178000.0
2006/11/13 00:00:00:000000,95.5,97.0,95.0,95.0,282000.0
2006/11/14 00:00:00:000000,96.0,98.8,96.0,97.6,639000.0
2006/11/15 00:00:00:000000,98.5,98.5,97.5,97.6,332000.0
2006/11/16 00:00:00:000000,97.8,99.0,97.8,98.9,648000.0
2006/11/17 00:00:00:000000,98.9,102.0,98.5,100.5,870000.0
2006/11/20 00:00:00:000000,100.0,100.0,98.0,98.0,223000.0
2006/11/21 00:00:00:000000,97.0,102.0,97.0,100.0,682000.0
2006/11/22 00:00:00:000000,100.0,100.0,98.0,98.6,128000.0
2006/11/23 00:00:00:000000,98.5,101.5,98.0,98.9,421000.0
2006/11/24 00:00:00:000000,98.8,99.0,98.2,98.4,235000.0
2006/11/27 00:00:00:000000,99.0,102.0,97.5,102.0,590000.0
2006/11/28 00:00:00:000000,100.0,102.0,99.2,102.0,378000.0
2006/11/29 00:00:00:000000,99.0,100.0,99.0,100.0,444000.0
2006/11/30 00:00:00:000000,99.0,100.0,99.0,99.9,363000.0
2006/12/01 00:00:00:000000,99.9,101.0,99.0,101.0,299000.0
2006/12/04 00:00:00:000000,100.5,102.0,100.0,102.0,150000.0
