time,open,high,low,close,volume
2007/04/11 00:00:00:000000,39.7,40.4,39.4,40.3,46471000.0
2007/04/12 00:00:00:000000,40.25,40.35,40.0,40.35,25816000.0
2007/04/13 00:00:00:000000,40.3,40.35,39.4,39.6,18397000.0
2007/04/16 00:00:00:000000,40.0,40.25,40.0,40.1,14008000.0
2007/04/17 00:00:00:000000,40.1,40.5,39.5,40.0,29517000.0
2007/04/18 00:00:00:000000,40.0,40.5,39.8,40.3,19060000.0
2007/04/19 00:00:00:000000,40.2,40.2,39.5,39.5,30041000.0
2007/04/20 00:00:00:000000,39.5,39.5,39.2,39.5,15325000.0
2007/04/23 00:00:00:000000,39.6,39.95,39.35,39.65,17827000.0
2007/04/24 00:00:00:000000,39.5,39.85,39.5,39.85,9505000.0
2007/04/25 00:00:00:000000,39.6,39.6,39.1,39.25,26163000.0
2007/04/26 00:00:00:000000,39.4,39.5,39.0,39.0,17226000.0
2007/04/27 00:00:00:000000,39.0,39.0,38.2,38.2,29546000.0
2007/04/30 00:00:00:000000,38.2,38.2,37.5,37.8,23574000.0
2007/05/02 00:00:00:000000,37.8,38.6,37.7,38.6,15715000.0
2007/05/03 00:00:00:000000,39.0,39.0,38.2,38.7,27726000.0
2007/05/04 00:00:00:000000,39.0,39.5,39.0,39.5,24147000.0
2007/05/07 00:00:00:000000,39.8,40.1,39.8,40.05,29639000.0
2007/05/08 00:00:00:000000,40.05,40.15,39.9,40.15,23304000.0
2007/05/09 00:00:00:000000,40.1,40.1,39.65,39.9,12200000.0
2007/05/10 00:00:00:000000,40.0,40.2,39.95,40.2,22557000.0
2007/05/11 00:00:00:000000,39.6,40.0,39.6,39.8,12122000.0
2007/05/14 00:00:00:000000,40.0,40.0,39.5,39.55,13403000.0
2007/05/15 00:00:00:000000,39.55,39.55,39.0,39.2,16531000.0
2007/05/16 00:00:00:000000,39.2,39.75,39.05,39.75,10899000.0
2007/05/17 00:00:00:000000,40.0,40.15,39.65,39.9,15878000.0
2007/05/18 00:00:00:000000,39.5,39.8,39.4,39.5,16423000.0
2007/05/21 00:00:00:000000,39.5,39.8,39.5,39.8,20391000.0
2007/05/22 00:00:00:000000,40.2,40.7,40.2,40.5,43176000.0
2007/05/23 00:00:00:000000,40.6,40.75,40.4,40.55,25089000.0
2007/05/24 00:00:00:000000,40.55,40.7,40.2,40.7,21893000.0
2007/05/25 00:00:00:000000,40.0,40.4,39.8,40.3,14026000.0
2007/05/28 00:00:00:000000,40.1,40.1,39.45,39.55,29652000.0
2007/05/29 00:00:00:000000,39.5,39.9,39.4,39.5,17468000.0
2007/05/30 00:00:00:000000,39.4,39.45,38.8,39.05,30602000.0
2007/05/31 00:00:00:000000,39.05,39.35,38.5,38.5,33902000.0
2007/06/01 00:00:00:000000,39.0,39.5,38.9,39.5,19680000.0
2007/06/04 00:00:00:000000,39.6,39.75,39.3,39.35,9397000.0
2007/06/05 00:00:00:000000,39.4,39.45,39.0,39.4,12408000.0
2007/06/07 00:00:00:000000,39.0,39.0,38.75,39.0,26247000.0
2007/06/08 00:00:00:000000,38.8,38.85,38.6,38.6,26159000.0
2007/06/11 00:00:00:000000,38.7,39.0,38.65,39.0,23789000.0
2007/06/12 00:00:00:000000,39.0,39.2,38.7,39.15,15384000.0
2007/06/13 00:00:00:000000,39.05,39.05,38.55,38.8,19276000.0
2007/06/14 00:00:00:000000,38.8,38.9,38.55,38.65,20843000.0
2007/06/15 00:00:00:000000,38.9,39.0,38.65,38.9,25203000.0
2007/06/20 00:00:00:000000,39.2,39.9,39.05,39.9,33755000.0
2007/06/21 00:00:00:000000,40.0,40.05,39.35,39.9,36173000.0
2007/06/22 00:00:00:000000,39.9,40.0,39.8,39.85,24874000.0
2007/06/25 00:00:00:000000,39.8,40.0,39.8,39.8,27229000.0
2007/06/26 00:00:00:000000,40.0,40.0,39.55,39.65,22575000.0
2007/06/27 00:00:00:000000,39.65,40.0,39.5,39.9,18800000.0
2007/06/28 00:00:00:000000,40.0,40.0,39.85,40.0,22720000.0
2007/06/29 00:00:00:000000,40.0,40.1,39.65,40.0,21559000.0
2007/07/02 00:00:00:000000,40.0,40.0,39.7,40.0,12726000.0
2007/07/03 00:00:00:000000,40.0,40.7,39.95,40.7,42686000.0
2007/07/04 00:00:00:000000,40.85,41.55,40.85,41.1,34399000.0
2007/07/05 00:00:00:000000,41.3,41.5,41.1,41.5,22721000.0
