time,open,high,low,close,volume
2007/07/06 00:00:00:000000,53.5,56.1,53.4,55.0,40594000.0
2007/07/09 00:00:00:000000,56.0,58.8,54.7,58.8,66691000.0
2007/07/10 00:00:00:000000,59.6,59.6,57.0,57.1,41431000.0
2007/07/11 00:00:00:000000,56.5,57.0,55.5,56.4,25678000.0
2007/07/12 00:00:00:000000,56.4,58.4,55.7,56.0,24984000.0
2007/07/13 00:00:00:000000,57.0,57.5,55.7,56.0,22395000.0
2007/07/16 00:00:00:000000,57.3,57.4,55.9,56.0,19600000.0
2007/07/17 00:00:00:000000,56.5,56.5,55.9,56.2,11007000.0
2007/07/18 00:00:00:000000,56.5,56.5,55.2,55.2,13151000.0
2007/07/19 00:00:00:000000,55.0,55.7,54.8,55.0,11585000.0
2007/07/20 00:00:00:000000,55.7,57.3,55.6,56.6,24886000.0
2007/07/23 00:00:00:000000,57.1,57.4,56.6,56.6,16137000.0
2007/07/24 00:00:00:000000,57.1,57.2,56.5,56.8,18171000.0
2007/07/25 00:00:00:000000,56.0,56.2,55.5,55.7,15287000.0
2007/07/26 00:00:00:000000,55.5,55.9,54.2,54.2,18565000.0
2007/07/27 00:00:00:000000,52.1,52.8,51.2,51.4,30074000.0
2007/07/30 00:00:00:000000,50.8,51.9,50.4,51.9,24034000.0
2007/07/31 00:00:00:000000,52.5,55.1,52.5,53.7,30123000.0
2007/08/01 00:00:00:000000,53.7,55.9,51.9,51.9,39694000.0
2007/08/02 00:00:00:000000,53.5,53.6,51.5,53.0,14863000.0
2007/08/03 00:00:00:000000,53.2,55.1,52.3,54.9,26077000.0
2007/08/06 00:00:00:000000,53.9,54.8,53.4,54.5,15509000.0
2007/08/07 00:00:00:000000,55.2,55.3,52.8,53.0,18245000.0
2007/08/08 00:00:00:000000,50.2,51.5,50.2,51.5,17043000.0
2007/08/09 00:00:00:000000,52.3,52.5,51.4,52.0,15825000.0
2007/08/10 00:00:00:000000,50.7,54.0,50.7,53.3,21830000.0
2007/08/13 00:00:00:000000,55.4,56.6,54.1,56.0,55096000.0
2007/08/14 00:00:00:000000,56.5,57.7,55.0,55.0,47299000.0
2007/08/15 00:00:00:000000,54.5,55.9,53.0,53.0,36727000.0
2007/08/16 00:00:00:000000,52.1,52.5,49.9,50.2,37931000.0
2007/08/17 00:00:00:000000,50.6,53.0,50.2,52.0,43510000.0
2007/08/20 00:00:00:000000,55.0,55.0,52.5,52.6,50871000.0
2007/08/21 00:00:00:000000,52.6,52.6,51.2,52.0,22879000.0
2007/08/22 00:00:00:000000,52.2,52.6,51.3,51.6,21686000.0
2007/08/23 00:00:00:000000,53.0,53.5,52.4,53.0,25320000.0
2007/08/24 00:00:00:000000,54.3,56.7,53.5,55.3,93165000.0
2007/08/27 00:00:00:000000,55.0,55.0,52.6,52.6,33271000.0
2007/08/28 00:00:00:000000,52.6,53.7,52.5,53.0,12316000.0
2007/08/29 00:00:00:000000,51.5,52.3,51.0,52.3,12396000.0
2007/08/30 00:00:00:000000,52.8,53.2,52.3,52.9,14673000.0
2007/08/31 00:00:00:000000,53.5,54.3,52.9,53.7,22898000.0
2007/09/03 00:00:00:000000,54.4,54.7,53.3,53.3,18565000.0
2007/09/04 00:00:00:000000,53.7,54.0,52.8,53.0,11951000.0
2007/09/05 00:00:00:000000,53.6,54.4,52.8,52.8,15211000.0
2007/09/06 00:00:00:000000,52.8,54.3,52.6,53.9,23072000.0
2007/09/07 00:00:00:000000,54.3,54.3,53.0,53.1,21043000.0
2007/09/10 00:00:00:000000,53.0,53.0,52.2,52.3,17068000.0
2007/09/11 00:00:00:000000,52.5,52.7,51.9,52.4,11312000.0
2007/09/12 00:00:00:000000,52.4,53.1,52.2,52.3,13153000.0
2007/09/13 00:00:00:000000,52.3,52.7,51.5,51.5,13632000.0
2007/09/14 00:00:00:000000,51.8,52.0,51.0,51.4,14754000.0
2007/09/17 00:00:00:000000,51.4,51.4,49.8,49.95,27252000.0
2007/09/19 00:00:00:000000,50.6,50.7,49.2,49.2,26224000.0
2007/09/20 00:00:00:000000,49.0,50.2,49.0,49.8,11625000.0
2007/09/21 00:00:00:000000,50.1,50.4,49.8,50.4,7610000.0
2007/09/26 00:00:00:000000,50.8,51.0,50.5,50.5,8871000.0
2007/09/27 00:00:00:000000,51.0,52.0,50.6,52.0,16747000.0
2007/09/28 00:00:00:000000,52.5,52.6,51.3,51.3,12487000.0
2007/10/01 00:00:00:000000,51.9,52.2,51.2,51.4,14622000.0
2007/10/02 00:00:00:000000,51.9,52.0,51.6,51.7,9724000.0
2007/10/03 00:00:00:000000,51.7,51.9,51.3,51.5,8785000.0
2007/10/04 00:00:00:000000,51.5,52.5,51.1,52.3,15061000.0
2007/10/05 00:00:00:000000,52.3,52.4,51.4,51.4,9088000.0
2007/10/08 00:00:00:000000,51.7,51.9,51.4,51.6,5782000.0
2007/10/09 00:00:00:000000,52.1,52.7,51.6,51.6,16446000.0
2007/10/11 00:00:00:000000,52.0,52.1,51.5,51.8,10123000.0
2007/10/12 00:00:00:000000,51.8,52.0,50.8,50.8,17296000.0
2007/10/15 00:00:00:000000,51.8,51.8,50.8,51.1,6874000.0
2007/10/16 00:00:00:000000,51.0,51.0,50.3,50.6,15583000.0
2007/10/17 00:00:00:000000,50.6,51.1,50.4,50.5,13415000.0
2007/10/18 00:00:00:000000,50.8,51.5,50.6,51.1,17324000.0
2007/10/19 00:00:00:000000,51.3,52.7,51.1,52.3,43889000.0
2007/10/22 00:00:00:000000,51.1,51.3,50.6,50.8,20270000.0
2007/10/23 00:00:00:000000,51.4,53.5,51.4,53.0,35745000.0
2007/10/24 00:00:00:000000,53.8,54.1,51.6,51.6,29889000.0
2007/10/25 00:00:00:000000,52.2,53.0,52.1,53.0,18470000.0
2007/10/26 00:00:00:000000,53.5,54.3,53.2,53.8,33880000.0
2007/10/29 00:00:00:000000,54.3,55.8,54.2,55.0,56042000.0
2007/10/30 00:00:00:000000,55.5,56.0,54.1,54.5,45893000.0
2007/10/31 00:00:00:000000,55.0,55.5,54.1,54.1,47106000.0
2007/11/01 00:00:00:000000,54.8,54.8,53.0,53.0,28064000.0
2007/11/02 00:00:00:000000,52.0,52.3,50.8,51.4,25532000.0
2007/11/05 00:00:00:000000,51.5,52.1,51.1,51.7,12206000.0
2007/11/06 00:00:00:000000,51.9,52.9,51.6,52.2,15385000.0
2007/11/07 00:00:00:000000,53.0,53.2,52.1,52.1,18044000.0
2007/11/08 00:00:00:000000,51.6,51.7,50.0,50.2,24002000.0
2007/11/09 00:00:00:000000,50.6,51.2,49.85,50.7,12929000.0
2007/11/12 00:00:00:000000,50.6,51.3,49.9,50.3,16794000.0
2007/11/13 00:00:00:000000,50.7,51.4,50.4,51.3,11076000.0
2007/11/14 00:00:00:000000,52.6,52.7,52.0,52.2,17455000.0
2007/11/15 00:00:00:000000,52.4,52.9,52.1,52.1,11393000.0
2007/11/16 00:00:00:000000,52.0,52.0,50.4,52.0,14570000.0
2007/11/19 00:00:00:000000,52.0,52.2,50.7,50.8,11676000.0
2007/11/20 00:00:00:000000,50.3,50.7,49.65,50.7,20231000.0
2007/11/21 00:00:00:000000,50.8,51.3,49.9,49.9,13050000.0
2007/11/22 00:00:00:000000,49.9,50.2,49.0,49.3,23102000.0
2007/11/23 00:00:00:000000,49.5,49.8,48.55,48.55,9199000.0
2007/11/26 00:00:00:000000,49.0,49.3,48.5,48.9,8688000.0
2007/11/27 00:00:00:000000,48.0,48.05,46.85,47.65,12367000.0
2007/11/28 00:00:00:000000,48.0,48.0,47.15,47.2,8291000.0
2007/11/29 00:00:00:000000,48.2,49.0,48.0,48.75,9160000.0
2007/11/30 00:00:00:000000,48.5,49.3,48.45,48.5,11378000.0
2007/12/03 00:00:00:000000,48.1,48.5,47.65,47.8,13889000.0
2007/12/04 00:00:00:000000,48.4,48.6,48.0,48.45,6367000.0
2007/12/05 00:00:00:000000,48.45,48.75,48.0,48.25,9654000.0
2007/12/06 00:00:00:000000,48.9,49.15,48.5,48.5,15732000.0
2007/12/07 00:00:00:000000,49.6,49.85,49.0,49.0,18321000.0
2007/12/10 00:00:00:000000,49.1,49.35,48.5,48.5,6497000.0
2007/12/11 00:00:00:000000,48.95,49.0,48.6,48.95,4095000.0
2007/12/12 00:00:00:000000,48.7,48.7,47.75,48.0,9154000.0
2007/12/13 00:00:00:000000,48.3,48.3,46.5,46.5,8936000.0
2007/12/14 00:00:00:000000,47.0,47.0,45.0,45.6,18944000.0
2007/12/17 00:00:00:000000,47.0,47.0,44.5,44.5,6079000.0
2007/12/18 00:00:00:000000,44.45,44.9,43.8,43.9,11789000.0
2007/12/19 00:00:00:000000,44.5,44.9,44.1,44.55,9760000.0
2007/12/20 00:00:00:000000,44.55,44.75,43.5,43.7,6657000.0
2007/12/21 00:00:00:000000,43.9,44.1,42.5,43.35,15091000.0
2007/12/24 00:00:00:000000,44.5,45.5,43.8,45.5,7404000.0
2007/12/25 00:00:00:000000,45.8,45.9,45.0,45.25,3120000.0
2007/12/26 00:00:00:000000,45.25,45.25,44.5,44.75,4337000.0
2007/12/27 00:00:00:000000,44.75,45.85,44.75,45.85,4883000.0
2007/12/28 00:00:00:000000,45.7,46.3,45.25,46.3,8769000.0
2007/12/31 00:00:00:000000,46.9,46.9,46.0,46.05,5930000.0
2008/01/02 00:00:00:000000,46.05,46.2,45.0,45.05,7884000.0
2008/01/03 00:00:00:000000,44.5,44.75,44.3,44.4,5963000.0
2008/01/04 00:00:00:000000,43.8,43.8,43.5,43.6,16480000.0
2008/01/07 00:00:00:000000,42.5,42.5,40.6,40.8,14417000.0
2008/01/08 00:00:00:000000,40.8,41.6,40.8,41.3,5947000.0
2008/01/09 00:00:00:000000,40.5,41.4,40.0,41.3,12659000.0
2008/01/10 00:00:00:000000,41.7,41.95,41.1,41.1,9075000.0
2008/01/11 00:00:00:000000,41.5,42.3,41.5,41.65,9022000.0
2008/01/14 00:00:00:000000,42.2,42.5,41.75,41.95,9093000.0
2008/01/15 00:00:00:000000,42.3,43.3,42.05,42.3,11515000.0
2008/01/16 00:00:00:000000,41.2,41.45,40.5,40.8,16201000.0
2008/01/17 00:00:00:000000,41.8,41.95,40.15,40.9,18174000.0
2008/01/18 00:00:00:000000,40.6,41.55,40.3,41.4,7385000.0
2008/01/21 00:00:00:000000,41.7,41.8,41.05,41.15,6770000.0
2008/01/22 00:00:00:000000,38.9,39.9,38.3,38.3,18572000.0
2008/01/23 00:00:00:000000,38.95,38.95,36.7,36.8,20508000.0
2008/01/24 00:00:00:000000,38.25,38.25,36.7,36.8,11476000.0
2008/01/25 00:00:00:000000,38.0,38.7,37.5,38.7,7562000.0
2008/01/28 00:00:00:000000,38.2,38.4,37.9,38.0,7484000.0
2008/01/29 00:00:00:000000,38.8,38.8,38.25,38.65,6263000.0
2008/01/30 00:00:00:000000,38.7,39.05,37.65,37.9,8425000.0
2008/01/31 00:00:00:000000,38.0,38.25,37.1,37.5,5629000.0
2008/02/01 00:00:00:000000,37.85,38.1,37.6,37.7,5029000.0
2008/02/12 00:00:00:000000,37.15,37.7,37.0,37.0,5646000.0
2008/02/13 00:00:00:000000,37.7,37.75,37.0,37.0,3938000.0
2008/02/14 00:00:00:000000,37.6,38.8,37.5,38.75,9571000.0
2008/02/15 00:00:00:000000,38.4,38.7,38.1,38.7,4691000.0
2008/02/18 00:00:00:000000,39.1,39.4,38.8,39.15,5781000.0
2008/02/19 00:00:00:000000,39.6,39.65,39.3,39.5,6554000.0
2008/02/20 00:00:00:000000,39.6,40.0,39.1,39.2,6193000.0
2008/02/21 00:00:00:000000,39.8,40.25,39.65,40.1,6697000.0
2008/02/22 00:00:00:000000,40.1,40.1,39.6,40.0,3924000.0
2008/02/25 00:00:00:000000,40.5,40.95,40.2,40.5,7392000.0
2008/02/26 00:00:00:000000,40.8,40.95,40.25,40.3,7715000.0
2008/02/27 00:00:00:000000,40.5,41.0,40.45,41.0,12399000.0
2008/02/29 00:00:00:000000,40.8,41.4,40.55,41.4,10171000.0
2008/03/03 00:00:00:000000,40.4,40.65,39.95,40.2,7038000.0
2008/03/04 00:00:00:000000,40.2,40.55,39.8,40.5,6900000.0
2008/03/05 00:00:00:000000,40.5,40.55,39.8,40.2,7822000.0
2008/03/06 00:00:00:000000,40.2,41.2,40.15,41.2,8274000.0
2008/03/07 00:00:00:000000,41.0,41.0,40.65,40.8,4974000.0
2008/03/10 00:00:00:000000,40.8,40.95,40.2,40.2,4766000.0
2008/03/11 00:00:00:000000,40.0,40.7,39.65,40.65,6492000.0
2008/03/12 00:00:00:000000,41.45,41.45,40.65,40.95,6221000.0
2008/03/13 00:00:00:000000,41.0,41.1,40.0,40.4,4794000.0
2008/03/14 00:00:00:000000,40.6,40.8,39.6,39.85,3457000.0
2008/03/17 00:00:00:000000,39.4,39.55,38.2,39.0,6856000.0
2008/03/18 00:00:00:000000,39.0,39.5,38.9,39.2,5209000.0
2008/03/19 00:00:00:000000,40.0,40.15,39.6,40.0,5371000.0
2008/03/20 00:00:00:000000,40.2,40.45,39.6,40.1,4798000.0
2008/03/21 00:00:00:000000,40.5,41.2,40.3,41.1,6093000.0
2008/03/24 00:00:00:000000,43.0,43.0,42.0,42.3,9986000.0
2008/03/25 00:00:00:000000,42.9,43.0,42.45,42.95,8802000.0
2008/03/26 00:00:00:000000,42.6,42.7,42.0,42.3,6950000.0
2008/03/27 00:00:00:000000,41.8,41.8,40.7,41.1,7097000.0
2008/03/28 00:00:00:000000,40.7,41.45,40.7,41.25,5941000.0
2008/03/31 00:00:00:000000,41.3,41.95,40.85,41.95,3058000.0
2008/04/01 00:00:00:000000,41.9,42.7,41.5,42.2,8632000.0
2008/04/02 00:00:00:000000,42.7,43.5,42.6,43.5,11711000.0
2008/04/03 00:00:00:000000,43.65,45.35,43.55,44.8,21279000.0
2008/04/07 00:00:00:000000,45.1,45.5,44.9,45.2,8125000.0
2008/04/08 00:00:00:000000,45.0,45.0,44.1,44.1,4195000.0
2008/04/09 00:00:00:000000,44.2,45.1,44.2,44.75,5639000.0
2008/04/10 00:00:00:000000,44.75,45.9,44.7,45.6,8039000.0
2008/04/11 00:00:00:000000,45.95,46.5,45.7,46.45,8945000.0
2008/04/14 00:00:00:000000,46.0,46.0,45.3,45.5,4644000.0
2008/04/15 00:00:00:000000,45.5,46.2,45.5,45.9,2766000.0
2008/04/16 00:00:00:000000,46.5,46.7,46.25,46.65,8203000.0
2008/04/17 00:00:00:000000,47.6,49.1,47.6,49.0,23531000.0
2008/04/18 00:00:00:000000,49.0,49.0,47.9,48.2,10472000.0
2008/04/21 00:00:00:000000,48.9,49.3,48.15,48.45,15653000.0
2008/04/22 00:00:00:000000,48.0,48.25,47.1,47.35,7105000.0
2008/04/23 00:00:00:000000,47.35,48.3,47.15,47.8,6233000.0
2008/04/24 00:00:00:000000,48.5,48.7,47.95,48.5,7928000.0
2008/04/25 00:00:00:000000,49.0,49.1,48.6,49.0,7931000.0
2008/04/28 00:00:00:000000,49.2,49.3,48.35,48.95,6750000.0
2008/04/29 00:00:00:000000,48.95,49.0,48.05,48.05,4563000.0
2008/04/30 00:00:00:000000,49.3,51.0,49.3,50.7,37410000.0
2008/05/02 00:00:00:000000,51.2,52.2,51.0,51.0,25947000.0
2008/05/05 00:00:00:000000,51.8,52.5,51.5,52.0,23671000.0
2008/05/06 00:00:00:000000,52.0,52.0,50.7,51.6,7456000.0
2008/05/07 00:00:00:000000,52.0,53.1,51.6,52.0,17672000.0
2008/05/08 00:00:00:000000,51.5,51.8,51.0,51.8,9141000.0
2008/05/09 00:00:00:000000,52.4,52.5,50.7,51.5,7773000.0
2008/05/12 00:00:00:000000,51.5,51.8,51.0,51.3,3170000.0
2008/05/13 00:00:00:000000,51.5,52.2,51.0,52.1,7597000.0
2008/05/14 00:00:00:000000,52.0,52.2,51.6,51.7,12460000.0
2008/05/15 00:00:00:000000,52.4,52.4,51.6,52.1,5860000.0
2008/05/16 00:00:00:000000,52.4,53.0,52.1,52.5,10652000.0
2008/05/19 00:00:00:000000,52.5,53.0,52.0,52.9,6621000.0
2008/05/20 00:00:00:000000,52.1,53.0,51.0,51.4,7769000.0
2008/05/21 00:00:00:000000,52.0,52.3,51.3,52.0,10406000.0
2008/05/22 00:00:00:000000,51.0,51.2,50.6,51.2,7947000.0
2008/05/23 00:00:00:000000,51.3,51.3,50.3,50.3,11808000.0
2008/05/26 00:00:00:000000,50.3,51.3,49.8,51.3,6573000.0
2008/05/27 00:00:00:000000,51.3,51.3,49.75,49.85,5656000.0
2008/05/28 00:00:00:000000,49.9,49.9,48.2,48.3,10776000.0
2008/05/29 00:00:00:000000,49.5,49.5,47.8,48.0,8132000.0
2008/05/30 00:00:00:000000,48.2,49.0,47.8,48.0,10683000.0
2008/06/02 00:00:00:000000,48.2,48.95,48.2,48.75,4807000.0
2008/06/03 00:00:00:000000,48.4,48.95,48.0,48.5,5272000.0
2008/06/04 00:00:00:000000,48.5,49.4,48.5,48.9,5459000.0
2008/06/05 00:00:00:000000,49.4,49.5,48.15,49.1,10323000.0
2008/06/06 00:00:00:000000,49.5,50.3,49.1,50.0,7351000.0
2008/06/09 00:00:00:000000,49.0,50.1,48.8,49.5,6139000.0
2008/06/10 00:00:00:000000,50.5,50.5,48.25,48.25,6671000.0
2008/06/11 00:00:00:000000,48.5,48.9,48.15,48.5,4305000.0
2008/06/12 00:00:00:000000,48.25,48.5,46.7,47.0,9083000.0
2008/06/13 00:00:00:000000,47.5,49.0,47.3,47.9,5499000.0
2008/06/16 00:00:00:000000,49.5,50.4,48.5,49.9,8520000.0
2008/06/17 00:00:00:000000,49.3,50.2,49.3,49.6,7689000.0
2008/06/18 00:00:00:000000,49.7,49.7,48.2,48.2,8469000.0
2008/06/19 00:00:00:000000,47.75,47.75,46.75,46.8,9619000.0
2008/06/20 00:00:00:000000,47.9,47.9,46.3,46.3,6244000.0
2008/06/23 00:00:00:000000,45.8,47.8,45.75,47.8,6812000.0
2008/06/24 00:00:00:000000,48.0,48.3,47.8,48.0,10562000.0
2008/06/25 00:00:00:000000,48.3,50.1,48.2,50.0,15795000.0
2008/06/26 00:00:00:000000,50.5,50.5,48.5,48.5,11568000.0
2008/06/27 00:00:00:000000,46.85,47.15,46.7,46.8,14948000.0
2008/06/30 00:00:00:000000,48.0,48.0,46.7,47.0,6650000.0
2008/07/01 00:00:00:000000,47.25,47.3,46.55,46.7,8553000.0
2008/07/02 00:00:00:000000,46.5,46.65,44.9,45.0,18510000.0
2008/07/03 00:00:00:000000,44.95,45.45,43.55,45.0,15160000.0
2008/07/04 00:00:00:000000,45.5,45.5,44.55,44.75,9067000.0
2008/07/07 00:00:00:000000,44.85,45.45,44.85,45.35,5811000.0
2008/07/08 00:00:00:000000,45.5,45.95,44.45,45.0,11662000.0
2008/07/09 00:00:00:000000,45.0,47.0,45.0,46.05,16512000.0
2008/07/10 00:00:00:000000,45.8,46.25,44.8,45.0,9112000.0
2008/07/11 00:00:00:000000,45.0,45.5,44.9,45.0,6588000.0
2008/07/14 00:00:00:000000,45.5,45.5,44.7,44.7,6902000.0
2008/07/15 00:00:00:000000,44.55,44.55,43.85,44.0,9086000.0
2008/07/16 00:00:00:000000,44.2,44.4,43.5,44.0,6957000.0
2008/07/17 00:00:00:000000,45.0,46.25,44.3,45.35,17304000.0
2008/07/18 00:00:00:000000,45.6,46.85,45.55,45.8,10469000.0
2008/07/21 00:00:00:000000,46.85,48.9,46.85,48.5,17667000.0
2008/07/22 00:00:00:000000,48.0,48.5,47.9,48.4,13782000.0
2008/07/23 00:00:00:000000,48.9,49.3,48.5,49.0,18380000.0
2008/07/24 00:00:00:000000,50.0,50.9,49.6,50.6,25402000.0
2008/07/25 00:00:00:000000,50.0,50.8,48.3,49.8,30789000.0
2008/07/29 00:00:00:000000,43.0,43.0,42.0,42.6,11087000.0
2008/07/30 00:00:00:000000,43.6,43.6,42.9,43.2,16028000.0
2008/07/31 00:00:00:000000,43.9,44.6,43.4,43.75,13460000.0
2008/08/01 00:00:00:000000,43.5,43.8,43.3,43.45,11030000.0
2008/08/04 00:00:00:000000,43.8,44.7,43.35,44.7,14875000.0
2008/08/05 00:00:00:000000,45.3,45.35,43.1,43.85,21113000.0
2008/08/06 00:00:00:000000,45.0,45.0,44.4,44.7,16259000.0
2008/08/07 00:00:00:000000,44.7,45.6,44.5,44.7,9944000.0
2008/08/08 00:00:00:000000,44.75,47.0,44.7,46.6,23153000.0
2008/08/11 00:00:00:000000,47.6,49.6,47.55,48.5,20349000.0
2008/08/12 00:00:00:000000,48.8,49.6,48.2,49.4,31031000.0
2008/08/13 00:00:00:000000,49.45,49.45,47.7,48.9,13364000.0
2008/08/14 00:00:00:000000,48.2,48.9,48.05,48.25,7491000.0
2008/08/15 00:00:00:000000,48.65,48.65,46.0,46.0,14878000.0
2008/08/18 00:00:00:000000,46.4,46.45,45.25,45.8,9130000.0
2008/08/19 00:00:00:000000,45.25,46.1,44.5,46.0,7394000.0
2008/08/20 00:00:00:000000,46.3,48.45,45.8,48.2,17180000.0
2008/08/21 00:00:00:000000,48.5,48.5,47.35,47.65,8778000.0
2008/08/22 00:00:00:000000,47.65,48.05,46.1,46.95,10623000.0
2008/08/25 00:00:00:000000,48.0,48.85,47.3,48.7,12856000.0
2008/08/26 00:00:00:000000,48.2,48.8,47.8,48.5,11571000.0
2008/08/27 00:00:00:000000,49.0,49.3,48.6,48.9,11810000.0
2008/08/28 00:00:00:000000,49.0,49.65,48.85,49.2,18701000.0
2008/08/29 00:00:00:000000,49.3,49.3,46.25,47.8,27570000.0
2008/09/01 00:00:00:000000,47.1,47.25,44.5,44.65,20429000.0
2008/09/02 00:00:00:000000,44.0,45.25,44.0,44.65,11844000.0
2008/09/03 00:00:00:000000,45.0,45.6,44.8,45.3,10115000.0
2008/09/04 00:00:00:000000,47.0,47.0,45.6,46.35,16379000.0
2008/09/05 00:00:00:000000,45.0,47.2,44.5,47.2,14618000.0
2008/09/08 00:00:00:000000,49.5,49.8,48.7,49.4,18236000.0
2008/09/09 00:00:00:000000,48.5,48.75,45.95,45.95,15406000.0
2008/09/10 00:00:00:000000,43.4,45.0,42.75,42.75,39802000.0
2008/09/11 00:00:00:000000,42.0,42.1,40.05,40.5,35742000.0
2008/09/12 00:00:00:000000,42.4,42.8,40.45,41.65,20664000.0
2008/09/15 00:00:00:000000,41.0,42.1,39.65,40.5,13489000.0
2008/09/16 00:00:00:000000,38.0,42.0,38.0,42.0,18650000.0
2008/09/17 00:00:00:000000,44.0,44.0,41.7,41.7,25848000.0
2008/09/18 00:00:00:000000,40.0,40.85,39.6,39.8,20735000.0
2008/09/19 00:00:00:000000,42.5,42.55,41.75,42.55,33444000.0
2008/09/22 00:00:00:000000,43.05,44.45,42.6,44.0,13411000.0
2008/09/23 00:00:00:000000,42.9,43.6,42.65,43.4,10030000.0
2008/09/24 00:00:00:000000,42.0,42.2,41.0,41.9,19882000.0
2008/09/25 00:00:00:000000,41.0,43.1,41.0,42.6,12726000.0
2008/09/26 00:00:00:000000,42.65,42.65,41.0,42.0,14675000.0
2008/09/30 00:00:00:000000,39.1,39.3,39.1,39.1,12342000.0
2008/10/01 00:00:00:000000,39.5,40.0,38.95,39.2,12461000.0
2008/10/02 00:00:00:000000,38.6,39.4,36.95,37.65,15047000.0
2008/10/03 00:00:00:000000,37.6,39.0,37.5,38.55,11424000.0
2008/10/06 00:00:00:000000,38.4,38.95,37.6,37.6,13607000.0
2008/10/07 00:00:00:000000,36.25,37.25,36.2,36.7,10103000.0
2008/10/08 00:00:00:000000,34.9,35.5,34.15,34.15,13191000.0
2008/10/09 00:00:00:000000,34.0,34.8,33.3,33.45,13602000.0
2008/10/13 00:00:00:000000,32.3,32.4,32.3,32.3,6864000.0
2008/10/14 00:00:00:000000,34.55,34.55,34.35,34.55,10164000.0
2008/10/15 00:00:00:000000,34.55,35.7,33.5,35.6,9760000.0
2008/10/16 00:00:00:000000,34.4,34.7,34.4,34.4,9897000.0
2008/10/17 00:00:00:000000,34.6,34.7,33.3,34.4,13141000.0
2008/10/20 00:00:00:000000,33.8,34.8,33.2,34.8,6648000.0
2008/10/21 00:00:00:000000,35.2,35.25,33.8,35.0,13074000.0
2008/10/22 00:00:00:000000,33.9,34.5,33.8,33.8,16237000.0
2008/10/23 00:00:00:000000,32.65,32.7,32.65,32.65,10719000.0
2008/10/24 00:00:00:000000,31.6,31.6,31.55,31.55,6598000.0
2008/10/27 00:00:00:000000,29.35,31.55,29.35,31.55,11881000.0
2008/10/28 00:00:00:000000,30.65,31.8,29.35,31.8,16305000.0
2008/10/29 00:00:00:000000,32.55,33.0,29.6,32.0,21424000.0
2008/10/30 00:00:00:000000,31.4,34.2,31.25,34.15,13210000.0
2008/10/31 00:00:00:000000,34.4,35.0,33.0,34.4,12823000.0
2008/11/03 00:00:00:000000,36.5,36.8,35.6,36.8,16782000.0
2008/11/04 00:00:00:000000,36.9,38.2,36.5,37.7,12521000.0
2008/11/05 00:00:00:000000,38.3,38.4,37.0,37.8,8409000.0
2008/11/06 00:00:00:000000,35.2,35.75,35.2,35.6,10464000.0
2008/11/07 00:00:00:000000,33.7,36.0,33.7,36.0,8733000.0
2008/11/10 00:00:00:000000,36.6,37.4,36.2,37.2,9473000.0
2008/11/11 00:00:00:000000,37.0,37.3,35.5,37.3,9147000.0
2008/11/12 00:00:00:000000,36.1,37.7,36.1,37.3,9768000.0
2008/11/13 00:00:00:000000,35.05,37.3,34.7,37.3,16461000.0
2008/11/14 00:00:00:000000,37.3,37.35,35.4,37.35,13257000.0
2008/11/17 00:00:00:000000,36.05,37.35,36.0,36.85,11470000.0
2008/11/18 00:00:00:000000,36.05,36.4,34.3,35.3,12437000.0
2008/11/19 00:00:00:000000,34.0,35.5,34.0,35.4,9173000.0
2008/11/20 00:00:00:000000,33.65,34.55,32.95,33.75,15497000.0
2008/11/21 00:00:00:000000,33.3,36.1,33.0,35.4,12793000.0
2008/11/24 00:00:00:000000,35.4,36.65,34.6,35.45,7646000.0
2008/11/25 00:00:00:000000,37.0,37.85,36.55,37.0,13326000.0
2008/11/26 00:00:00:000000,34.45,37.0,34.45,37.0,20499000.0
2008/11/27 00:00:00:000000,36.4,37.8,36.4,37.2,7252000.0
2008/11/28 00:00:00:000000,37.05,37.2,35.6,36.0,10871000.0
2008/12/01 00:00:00:000000,34.85,36.45,34.85,36.15,13988000.0
2008/12/02 00:00:00:000000,35.15,36.15,34.85,36.1,9646000.0
2008/12/03 00:00:00:000000,35.15,36.1,35.15,36.1,11880000.0
2008/12/04 00:00:00:000000,36.1,36.15,35.15,36.1,9679000.0
2008/12/05 00:00:00:000000,35.4,36.05,35.4,36.05,6544000.0
2008/12/08 00:00:00:000000,36.05,38.0,36.05,37.95,10108000.0
2008/12/09 00:00:00:000000,38.25,38.9,37.95,38.55,12150000.0
2008/12/10 00:00:00:000000,37.2,38.9,37.2,38.65,13639000.0
2008/12/11 00:00:00:000000,37.5,38.5,37.5,38.0,12890000.0
2008/12/12 00:00:00:000000,37.5,38.0,35.5,38.0,9920000.0
2008/12/15 00:00:00:000000,37.9,38.7,37.9,38.0,9219000.0
2008/12/16 00:00:00:000000,37.2,37.95,36.5,37.95,9611000.0
2008/12/17 00:00:00:000000,38.45,38.5,37.5,37.9,11455000.0
2008/12/18 00:00:00:000000,38.4,38.4,37.65,38.0,5041000.0
2008/12/19 00:00:00:000000,37.5,38.0,37.0,37.5,6899000.0
2008/12/22 00:00:00:000000,37.2,37.5,35.5,35.5,7867000.0
2008/12/23 00:00:00:000000,35.5,35.5,33.5,34.3,10038000.0
2008/12/24 00:00:00:000000,33.55,34.65,33.55,34.1,6165000.0
2008/12/25 00:00:00:000000,34.1,34.2,33.5,33.75,3914000.0
